signaldate,Fuel oil temperature supply unit(ams),TC Bearing Oil Pressure Inlet TC #01(ams),Estimated engine load(ems),Turbocharger 1 speed(ems),VIT intermediate result A(ems),VIT intermediate result B(ems),VIT intermediate result C(ems),VIT intermediate result D(ems),Common Start of Injection(ems),Scav. Air Press. Mean Value(ems),Compression Pressure Average(ems),Firing Pressure Average(ems),Relative Engine Speed(ems),Exhaust Gas Average Temperature(ems),Exh. valve opening angle at CMCR(ems),Exh. valve closing angle at CMCR(ems),Cyl. lub. distribution share above piston(ems),Cyl. lub. distribution share below piston(ems),Cyl. lub. distribution share into piston(ems),Engine External Speed Setpoint(ems),Engine Internal Speed Setpoint(ems),MFI Demand(ems),Limited MFI PID MAX value(ems),Fuel Pressure Setpoint(ems),Fuel Pump Setpoint Master Controller(ems),Fuel Pump Setpoint Slave Controller(ems),Barometric Pressure 1(ems),Exh. valve opening angle Cyl_mean,Exh. valve opening angle Cyl_min,Exh. valve opening angle Cyl_max,Firing Pr. Balancing Injection Offset Cyl_mean,Firing Pr. Balancing Injection Offset Cyl_min,Firing Pr. Balancing Injection Offset Cyl_max,Start of Injection Cyl_mean,Start of Injection Cyl_min,Start of Injection Cyl_max,Engine speed(scr)
2022-03-13 12:00:00,33.0,2.0,60.607416666666666,11584.966666666667,-3.689,1.5561666666666667,-0.0038333333333333,-2.1366666666666667,-0.883,2.0514283333333334,67.165,89.33216666666665,88.5,335.35,120.0,259.0,70.0,5.0,25.0,61.0,61.0,327.69,828.1638333333334,500.0,42.67166666666666,42.678333333333335,1015.0,122.68166666666669,122.68166666666669,122.68166666666669,-0.0036388888888888,-0.2081666666666667,0.1725,-0.8853333333333334,-1.1013333333333335,-0.7066666666666667,60.9133
2022-03-13 13:00:00,33.0,2.0,60.607416666666666,11584.966666666667,-3.689,1.5561666666666667,-0.0038333333333333,-2.1366666666666667,-0.883,2.0514283333333334,67.165,89.33216666666665,88.5,335.35,120.0,259.0,70.0,5.0,25.0,61.0,61.0,327.69,828.1638333333334,500.0,42.67166666666666,42.678333333333335,1015.0,122.68166666666669,122.68166666666669,122.68166666666669,-0.0036388888888888,-0.2081666666666667,0.1725,-0.8853333333333334,-1.1013333333333335,-0.7066666666666667,60.9133
2022-03-13 14:00:00,33.0,2.0,60.607416666666666,11584.966666666667,-3.689,1.5561666666666667,-0.0038333333333333,-2.1366666666666667,-0.883,2.0514283333333334,67.165,89.33216666666665,88.5,335.35,120.0,259.0,70.0,5.0,25.0,61.0,61.0,327.69,828.1638333333334,500.0,42.67166666666666,42.678333333333335,1015.0,122.68166666666669,122.68166666666669,122.68166666666669,-0.0036388888888888,-0.2081666666666667,0.1725,-0.8853333333333334,-1.1013333333333335,-0.7066666666666667,60.9133
2022-03-13 15:00:00,33.0,2.0,60.607416666666666,11584.966666666667,-3.689,1.5561666666666667,-0.0038333333333333,-2.1366666666666667,-0.883,2.0514283333333334,67.165,89.33216666666665,88.5,335.35,120.0,259.0,70.0,5.0,25.0,61.0,61.0,327.69,828.1638333333334,500.0,42.67166666666666,42.678333333333335,1015.0,122.68166666666669,122.68166666666669,122.68166666666669,-0.0036388888888888,-0.2081666666666667,0.1725,-0.8853333333333334,-1.1013333333333335,-0.7066666666666667,60.9133
2022-03-13 16:00:00,33.0,2.0,60.607416666666666,11584.966666666667,-3.689,1.5561666666666667,-0.0038333333333333,-2.1366666666666667,-0.883,2.0514283333333334,67.165,89.33216666666665,88.5,335.35,120.0,259.0,70.0,5.0,25.0,61.0,61.0,327.69,828.1638333333334,500.0,42.67166666666666,42.678333333333335,1015.0,122.68166666666669,122.68166666666669,122.68166666666669,-0.0036388888888888,-0.2081666666666667,0.1725,-0.8853333333333334,-1.1013333333333335,-0.7066666666666667,60.9133
2022-03-13 17:00:00,33.0,2.0,60.607416666666666,11584.966666666667,-3.689,1.5561666666666667,-0.0038333333333333,-2.1366666666666667,-0.883,2.0514283333333334,67.165,89.33216666666665,88.5,335.35,120.0,259.0,70.0,5.0,25.0,61.0,61.0,327.69,828.1638333333334,500.0,42.67166666666666,42.678333333333335,1015.0,122.68166666666669,122.68166666666669,122.68166666666669,-0.0036388888888888,-0.2081666666666667,0.1725,-0.8853333333333334,-1.1013333333333335,-0.7066666666666667,60.9133
2022-03-13 18:00:00,33.0,2.0,60.607416666666666,11584.966666666667,-3.689,1.5561666666666667,-0.0038333333333333,-2.1366666666666667,-0.883,2.0514283333333334,67.165,89.33216666666665,88.5,335.35,120.0,259.0,70.0,5.0,25.0,61.0,61.0,327.69,828.1638333333334,500.0,42.67166666666666,42.678333333333335,1015.0,122.68166666666669,122.68166666666669,122.68166666666669,-0.0036388888888888,-0.2081666666666667,0.1725,-0.8853333333333334,-1.1013333333333335,-0.7066666666666667,60.9133
2022-03-13 19:00:00,33.0,2.0,60.607416666666666,11584.966666666667,-3.689,1.5561666666666667,-0.0038333333333333,-2.1366666666666667,-0.883,2.0514283333333334,67.165,89.33216666666665,88.5,335.35,120.0,259.0,70.0,5.0,25.0,61.0,61.0,327.69,828.1638333333334,500.0,42.67166666666666,42.678333333333335,1015.0,122.68166666666669,122.68166666666669,122.68166666666669,-0.0036388888888888,-0.2081666666666667,0.1725,-0.8853333333333334,-1.1013333333333335,-0.7066666666666667,60.9133
2022-03-13 20:00:00,33.0,2.0,60.607416666666666,11584.966666666667,-3.689,1.5561666666666667,-0.0038333333333333,-2.1366666666666667,-0.883,2.0514283333333334,67.165,89.33216666666665,88.5,335.35,120.0,259.0,70.0,5.0,25.0,61.0,61.0,327.69,828.1638333333334,500.0,42.67166666666666,42.678333333333335,1015.0,122.68166666666669,122.68166666666669,122.68166666666669,-0.0036388888888888,-0.2081666666666667,0.1725,-0.8853333333333334,-1.1013333333333335,-0.7066666666666667,60.9133
2022-03-13 21:00:00,33.0,2.0,60.607416666666666,11584.966666666667,-3.689,1.5561666666666667,-0.0038333333333333,-2.1366666666666667,-0.883,2.0514283333333334,67.165,89.33216666666665,88.5,335.35,120.0,259.0,70.0,5.0,25.0,61.0,61.0,327.69,828.1638333333334,500.0,42.67166666666666,42.678333333333335,1015.0,122.68166666666669,122.68166666666669,122.68166666666669,-0.0036388888888888,-0.2081666666666667,0.1725,-0.8853333333333334,-1.1013333333333335,-0.7066666666666667,60.9133
2022-03-13 22:00:00,33.0,2.0,60.607416666666666,11584.966666666667,-3.689,1.5561666666666667,-0.0038333333333333,-2.1366666666666667,-0.883,2.0514283333333334,67.165,89.33216666666665,88.5,335.35,120.0,259.0,70.0,5.0,25.0,61.0,61.0,327.69,828.1638333333334,500.0,42.67166666666666,42.678333333333335,1015.0,122.68166666666669,122.68166666666669,122.68166666666669,-0.0036388888888888,-0.2081666666666667,0.1725,-0.8853333333333334,-1.1013333333333335,-0.7066666666666667,60.9133
2022-03-13 23:00:00,33.0,2.0,60.607416666666666,11584.966666666667,-3.689,1.5561666666666667,-0.0038333333333333,-2.1366666666666667,-0.883,2.0514283333333334,67.165,89.33216666666665,88.5,335.35,120.0,259.0,70.0,5.0,25.0,61.0,61.0,327.69,828.1638333333334,500.0,42.67166666666666,42.678333333333335,1015.0,122.68166666666669,122.68166666666669,122.68166666666669,-0.0036388888888888,-0.2081666666666667,0.1725,-0.8853333333333334,-1.1013333333333335,-0.7066666666666667,60.9133
2022-03-14 00:00:00,33.0,2.0,60.607416666666666,11584.966666666667,-3.689,1.5561666666666667,-0.0038333333333333,-2.1366666666666667,-0.883,2.0514283333333334,67.165,89.33216666666665,88.5,335.35,120.0,259.0,70.0,5.0,25.0,61.0,61.0,327.69,828.1638333333334,500.0,42.67166666666666,42.678333333333335,1015.0,122.68166666666669,122.68166666666669,122.68166666666669,-0.0036388888888888,-0.2081666666666667,0.1725,-0.8853333333333334,-1.1013333333333335,-0.7066666666666667,60.9133
2022-03-14 01:00:00,33.0,2.0,60.607416666666666,11584.966666666667,-3.689,1.5561666666666667,-0.0038333333333333,-2.1366666666666667,-0.883,2.0514283333333334,67.165,89.33216666666665,88.5,335.35,120.0,259.0,70.0,5.0,25.0,61.0,61.0,327.69,828.1638333333334,500.0,42.67166666666666,42.678333333333335,1015.0,122.68166666666669,122.68166666666669,122.68166666666669,-0.0036388888888888,-0.2081666666666667,0.1725,-0.8853333333333334,-1.1013333333333335,-0.7066666666666667,60.9133
2022-03-14 02:00:00,33.0,2.0,60.607416666666666,11584.966666666667,-3.689,1.5561666666666667,-0.0038333333333333,-2.1366666666666667,-0.883,2.0514283333333334,67.165,89.33216666666665,88.5,335.35,120.0,259.0,70.0,5.0,25.0,61.0,61.0,327.69,828.1638333333334,500.0,42.67166666666666,42.678333333333335,1015.0,122.68166666666669,122.68166666666669,122.68166666666669,-0.0036388888888888,-0.2081666666666667,0.1725,-0.8853333333333334,-1.1013333333333335,-0.7066666666666667,60.9133
2022-03-14 03:00:00,33.0,2.0,60.607416666666666,11584.966666666667,-3.689,1.5561666666666667,-0.0038333333333333,-2.1366666666666667,-0.883,2.0514283333333334,67.165,89.33216666666665,88.5,335.35,120.0,259.0,70.0,5.0,25.0,61.0,61.0,327.69,828.1638333333334,500.0,42.67166666666666,42.678333333333335,1015.0,122.68166666666669,122.68166666666669,122.68166666666669,-0.0036388888888888,-0.2081666666666667,0.1725,-0.8853333333333334,-1.1013333333333335,-0.7066666666666667,60.9133
2022-03-14 04:00:00,33.0,2.0,60.607416666666666,11584.966666666667,-3.689,1.5561666666666667,-0.0038333333333333,-2.1366666666666667,-0.883,2.0514283333333334,67.165,89.33216666666665,88.5,335.35,120.0,259.0,70.0,5.0,25.0,61.0,61.0,327.69,828.1638333333334,500.0,42.67166666666666,42.678333333333335,1015.0,122.68166666666669,122.68166666666669,122.68166666666669,-0.0036388888888888,-0.2081666666666667,0.1725,-0.8853333333333334,-1.1013333333333335,-0.7066666666666667,60.9133
2022-03-14 05:00:00,33.0,2.0,60.607416666666666,11584.966666666667,-3.689,1.5561666666666667,-0.0038333333333333,-2.1366666666666667,-0.883,2.0514283333333334,67.165,89.33216666666665,88.5,335.35,120.0,259.0,70.0,5.0,25.0,61.0,61.0,327.69,828.1638333333334,500.0,42.67166666666666,42.678333333333335,1015.0,122.68166666666669,122.68166666666669,122.68166666666669,-0.0036388888888888,-0.2081666666666667,0.1725,-0.8853333333333334,-1.1013333333333335,-0.7066666666666667,60.9133
2022-03-14 06:00:00,33.0,2.0,60.607416666666666,11584.966666666667,-3.689,1.5561666666666667,-0.0038333333333333,-2.1366666666666667,-0.883,2.0514283333333334,67.165,89.33216666666665,88.5,335.35,120.0,259.0,70.0,5.0,25.0,61.0,61.0,327.69,828.1638333333334,500.0,42.67166666666666,42.678333333333335,1015.0,122.68166666666669,122.68166666666669,122.68166666666669,-0.0036388888888888,-0.2081666666666667,0.1725,-0.8853333333333334,-1.1013333333333335,-0.7066666666666667,60.9133
2022-03-14 07:00:00,33.0,2.0,60.607416666666666,11584.966666666667,-3.689,1.5561666666666667,-0.0038333333333333,-2.1366666666666667,-0.883,2.0514283333333334,67.165,89.33216666666665,88.5,335.35,120.0,259.0,70.0,5.0,25.0,61.0,61.0,327.69,828.1638333333334,500.0,42.67166666666666,42.678333333333335,1015.0,122.68166666666669,122.68166666666669,122.68166666666669,-0.0036388888888888,-0.2081666666666667,0.1725,-0.8853333333333334,-1.1013333333333335,-0.7066666666666667,60.9133
2022-03-14 08:00:00,33.0,2.0,60.607416666666666,11584.966666666667,-3.689,1.5561666666666667,-0.0038333333333333,-2.1366666666666667,-0.883,2.0514283333333334,67.165,89.33216666666665,88.5,335.35,120.0,259.0,70.0,5.0,25.0,61.0,61.0,327.69,828.1638333333334,500.0,42.67166666666666,42.678333333333335,1015.0,122.68166666666669,122.68166666666669,122.68166666666669,-0.0036388888888888,-0.2081666666666667,0.1725,-0.8853333333333334,-1.1013333333333335,-0.7066666666666667,60.9133
2022-03-14 09:00:00,33.0,2.0,60.607416666666666,11584.966666666667,-3.689,1.5561666666666667,-0.0038333333333333,-2.1366666666666667,-0.883,2.0514283333333334,67.165,89.33216666666665,88.5,335.35,120.0,259.0,70.0,5.0,25.0,61.0,61.0,327.69,828.1638333333334,500.0,42.67166666666666,42.678333333333335,1015.0,122.68166666666669,122.68166666666669,122.68166666666669,-0.0036388888888888,-0.2081666666666667,0.1725,-0.8853333333333334,-1.1013333333333335,-0.7066666666666667,60.9133
2022-03-14 10:00:00,33.0,2.0,60.607416666666666,11584.966666666667,-3.689,1.5561666666666667,-0.0038333333333333,-2.1366666666666667,-0.883,2.0514283333333334,67.165,89.33216666666665,88.5,335.35,120.0,259.0,70.0,5.0,25.0,61.0,61.0,327.69,828.1638333333334,500.0,42.67166666666666,42.678333333333335,1015.0,122.68166666666669,122.68166666666669,122.68166666666669,-0.0036388888888888,-0.2081666666666667,0.1725,-0.8853333333333334,-1.1013333333333335,-0.7066666666666667,60.9133
2022-03-14 11:00:00,33.0,2.0,60.607416666666666,11584.966666666667,-3.689,1.5561666666666667,-0.0038333333333333,-2.1366666666666667,-0.883,2.0514283333333334,67.165,89.33216666666665,88.5,335.35,120.0,259.0,70.0,5.0,25.0,61.0,61.0,327.69,828.1638333333334,500.0,42.67166666666666,42.678333333333335,1015.0,122.68166666666669,122.68166666666669,122.68166666666669,-0.0036388888888888,-0.2081666666666667,0.1725,-0.8853333333333334,-1.1013333333333335,-0.7066666666666667,60.9133
2022-03-14 12:00:00,33.0,2.0,60.607416666666666,11584.966666666667,-3.689,1.5561666666666667,-0.0038333333333333,-2.1366666666666667,-0.883,2.0514283333333334,67.165,89.33216666666665,88.5,335.35,120.0,259.0,70.0,5.0,25.0,61.0,61.0,327.69,828.1638333333334,500.0,42.67166666666666,42.678333333333335,1015.0,122.68166666666669,122.68166666666669,122.68166666666669,-0.0036388888888888,-0.2081666666666667,0.1725,-0.8853333333333334,-1.1013333333333335,-0.7066666666666667,60.9133
2022-03-14 13:00:00,33.0,2.0,60.607416666666666,11584.966666666667,-3.689,1.5561666666666667,-0.0038333333333333,-2.1366666666666667,-0.883,2.0514283333333334,67.165,89.33216666666665,88.5,335.35,120.0,259.0,70.0,5.0,25.0,61.0,61.0,327.69,828.1638333333334,500.0,42.67166666666666,42.678333333333335,1015.0,122.68166666666669,122.68166666666669,122.68166666666669,-0.0036388888888888,-0.2081666666666667,0.1725,-0.8853333333333334,-1.1013333333333335,-0.7066666666666667,60.9133
2022-03-14 14:00:00,33.0,2.0,60.607416666666666,11584.966666666667,-3.689,1.5561666666666667,-0.0038333333333333,-2.1366666666666667,-0.883,2.0514283333333334,67.165,89.33216666666665,88.5,335.35,120.0,259.0,70.0,5.0,25.0,61.0,61.0,327.69,828.1638333333334,500.0,42.67166666666666,42.678333333333335,1015.0,122.68166666666669,122.68166666666669,122.68166666666669,-0.0036388888888888,-0.2081666666666667,0.1725,-0.8853333333333334,-1.1013333333333335,-0.7066666666666667,60.9133
2022-03-14 15:00:00,33.0,2.0,60.607416666666666,11584.966666666667,-3.689,1.5561666666666667,-0.0038333333333333,-2.1366666666666667,-0.883,2.0514283333333334,67.165,89.33216666666665,88.5,335.35,120.0,259.0,70.0,5.0,25.0,61.0,61.0,327.69,828.1638333333334,500.0,42.67166666666666,42.678333333333335,1015.0,122.68166666666669,122.68166666666669,122.68166666666669,-0.0036388888888888,-0.2081666666666667,0.1725,-0.8853333333333334,-1.1013333333333335,-0.7066666666666667,60.9133
2022-03-14 16:00:00,33.0,2.0,60.607416666666666,11584.966666666667,-3.689,1.5561666666666667,-0.0038333333333333,-2.1366666666666667,-0.883,2.0514283333333334,67.165,89.33216666666665,88.5,335.35,120.0,259.0,70.0,5.0,25.0,61.0,61.0,327.69,828.1638333333334,500.0,42.67166666666666,42.678333333333335,1015.0,122.68166666666669,122.68166666666669,122.68166666666669,-0.0036388888888888,-0.2081666666666667,0.1725,-0.8853333333333334,-1.1013333333333335,-0.7066666666666667,60.9133
2022-03-14 17:00:00,33.0,2.0,60.607416666666666,11584.966666666667,-3.689,1.5561666666666667,-0.0038333333333333,-2.1366666666666667,-0.883,2.0514283333333334,67.165,89.33216666666665,88.5,335.35,120.0,259.0,70.0,5.0,25.0,61.0,61.0,327.69,828.1638333333334,500.0,42.67166666666666,42.678333333333335,1015.0,122.68166666666669,122.68166666666669,122.68166666666669,-0.0036388888888888,-0.2081666666666667,0.1725,-0.8853333333333334,-1.1013333333333335,-0.7066666666666667,60.9133
2022-03-14 18:00:00,33.0,2.0,60.607416666666666,11584.966666666667,-3.689,1.5561666666666667,-0.0038333333333333,-2.1366666666666667,-0.883,2.0514283333333334,67.165,89.33216666666665,88.5,335.35,120.0,259.0,70.0,5.0,25.0,61.0,61.0,327.69,828.1638333333334,500.0,42.67166666666666,42.678333333333335,1015.0,122.68166666666669,122.68166666666669,122.68166666666669,-0.0036388888888888,-0.2081666666666667,0.1725,-0.8853333333333334,-1.1013333333333335,-0.7066666666666667,60.9133
2022-03-14 19:00:00,33.0,2.0,60.607416666666666,11584.966666666667,-3.689,1.5561666666666667,-0.0038333333333333,-2.1366666666666667,-0.883,2.0514283333333334,67.165,89.33216666666665,88.5,335.35,120.0,259.0,70.0,5.0,25.0,61.0,61.0,327.69,828.1638333333334,500.0,42.67166666666666,42.678333333333335,1015.0,122.68166666666669,122.68166666666669,122.68166666666669,-0.0036388888888888,-0.2081666666666667,0.1725,-0.8853333333333334,-1.1013333333333335,-0.7066666666666667,60.9133
2022-03-14 20:00:00,33.0,2.0,60.607416666666666,11584.966666666667,-3.689,1.5561666666666667,-0.0038333333333333,-2.1366666666666667,-0.883,2.0514283333333334,67.165,89.33216666666665,88.5,335.35,120.0,259.0,70.0,5.0,25.0,61.0,61.0,327.69,828.1638333333334,500.0,42.67166666666666,42.678333333333335,1015.0,122.68166666666669,122.68166666666669,122.68166666666669,-0.0036388888888888,-0.2081666666666667,0.1725,-0.8853333333333334,-1.1013333333333335,-0.7066666666666667,60.9133
2022-03-14 21:00:00,33.0,2.0,60.607416666666666,11584.966666666667,-3.689,1.5561666666666667,-0.0038333333333333,-2.1366666666666667,-0.883,2.0514283333333334,67.165,89.33216666666665,88.5,335.35,120.0,259.0,70.0,5.0,25.0,61.0,61.0,327.69,828.1638333333334,500.0,42.67166666666666,42.678333333333335,1015.0,122.68166666666669,122.68166666666669,122.68166666666669,-0.0036388888888888,-0.2081666666666667,0.1725,-0.8853333333333334,-1.1013333333333335,-0.7066666666666667,60.9133
2022-03-14 22:00:00,33.0,2.0,60.607416666666666,11584.966666666667,-3.689,1.5561666666666667,-0.0038333333333333,-2.1366666666666667,-0.883,2.0514283333333334,67.165,89.33216666666665,88.5,335.35,120.0,259.0,70.0,5.0,25.0,61.0,61.0,327.69,828.1638333333334,500.0,42.67166666666666,42.678333333333335,1015.0,122.68166666666669,122.68166666666669,122.68166666666669,-0.0036388888888888,-0.2081666666666667,0.1725,-0.8853333333333334,-1.1013333333333335,-0.7066666666666667,60.9133
2022-03-14 23:00:00,33.0,2.0,60.607416666666666,11584.966666666667,-3.689,1.5561666666666667,-0.0038333333333333,-2.1366666666666667,-0.883,2.0514283333333334,67.165,89.33216666666665,88.5,335.35,120.0,259.0,70.0,5.0,25.0,61.0,61.0,327.69,828.1638333333334,500.0,42.67166666666666,42.678333333333335,1015.0,122.68166666666669,122.68166666666669,122.68166666666669,-0.0036388888888888,-0.2081666666666667,0.1725,-0.8853333333333334,-1.1013333333333335,-0.7066666666666667,60.9133
2022-03-15 00:00:00,33.0,2.0,60.607416666666666,11584.966666666667,-3.689,1.5561666666666667,-0.0038333333333333,-2.1366666666666667,-0.883,2.0514283333333334,67.165,89.33216666666665,88.5,335.35,120.0,259.0,70.0,5.0,25.0,61.0,61.0,327.69,828.1638333333334,500.0,42.67166666666666,42.678333333333335,1015.0,122.68166666666669,122.68166666666669,122.68166666666669,-0.0036388888888888,-0.2081666666666667,0.1725,-0.8853333333333334,-1.1013333333333335,-0.7066666666666667,60.9133
2022-03-15 01:00:00,33.0,2.0,60.607416666666666,11584.966666666667,-3.689,1.5561666666666667,-0.0038333333333333,-2.1366666666666667,-0.883,2.0514283333333334,67.165,89.33216666666665,88.5,335.35,120.0,259.0,70.0,5.0,25.0,61.0,61.0,327.69,828.1638333333334,500.0,42.67166666666666,42.678333333333335,1015.0,122.68166666666669,122.68166666666669,122.68166666666669,-0.0036388888888888,-0.2081666666666667,0.1725,-0.8853333333333334,-1.1013333333333335,-0.7066666666666667,60.9133
2022-03-15 02:00:00,33.0,2.0,60.607416666666666,11584.966666666667,-3.689,1.5561666666666667,-0.0038333333333333,-2.1366666666666667,-0.883,2.0514283333333334,67.165,89.33216666666665,88.5,335.35,120.0,259.0,70.0,5.0,25.0,61.0,61.0,327.69,828.1638333333334,500.0,42.67166666666666,42.678333333333335,1015.0,122.68166666666669,122.68166666666669,122.68166666666669,-0.0036388888888888,-0.2081666666666667,0.1725,-0.8853333333333334,-1.1013333333333335,-0.7066666666666667,60.9133
2022-03-15 03:00:00,33.0,2.0,60.607416666666666,11584.966666666667,-3.689,1.5561666666666667,-0.0038333333333333,-2.1366666666666667,-0.883,2.0514283333333334,67.165,89.33216666666665,88.5,335.35,120.0,259.0,70.0,5.0,25.0,61.0,61.0,327.69,828.1638333333334,500.0,42.67166666666666,42.678333333333335,1015.0,122.68166666666669,122.68166666666669,122.68166666666669,-0.0036388888888888,-0.2081666666666667,0.1725,-0.8853333333333334,-1.1013333333333335,-0.7066666666666667,60.9133
2022-03-15 04:00:00,33.0,2.0,60.607416666666666,11584.966666666667,-3.689,1.5561666666666667,-0.0038333333333333,-2.1366666666666667,-0.883,2.0514283333333334,67.165,89.33216666666665,88.5,335.35,120.0,259.0,70.0,5.0,25.0,61.0,61.0,327.69,828.1638333333334,500.0,42.67166666666666,42.678333333333335,1015.0,122.68166666666669,122.68166666666669,122.68166666666669,-0.0036388888888888,-0.2081666666666667,0.1725,-0.8853333333333334,-1.1013333333333335,-0.7066666666666667,60.9133
2022-03-15 05:00:00,33.0,2.0,60.607416666666666,11584.966666666667,-3.689,1.5561666666666667,-0.0038333333333333,-2.1366666666666667,-0.883,2.0514283333333334,67.165,89.33216666666665,88.5,335.35,120.0,259.0,70.0,5.0,25.0,61.0,61.0,327.69,828.1638333333334,500.0,42.67166666666666,42.678333333333335,1015.0,122.68166666666669,122.68166666666669,122.68166666666669,-0.0036388888888888,-0.2081666666666667,0.1725,-0.8853333333333334,-1.1013333333333335,-0.7066666666666667,60.9133
2022-03-15 06:00:00,33.0,2.0,60.607416666666666,11584.966666666667,-3.689,1.5561666666666667,-0.0038333333333333,-2.1366666666666667,-0.883,2.0514283333333334,67.165,89.33216666666665,88.5,335.35,120.0,259.0,70.0,5.0,25.0,61.0,61.0,327.69,828.1638333333334,500.0,42.67166666666666,42.678333333333335,1015.0,122.68166666666669,122.68166666666669,122.68166666666669,-0.0036388888888888,-0.2081666666666667,0.1725,-0.8853333333333334,-1.1013333333333335,-0.7066666666666667,60.9133
2022-03-15 07:00:00,33.0,2.0,60.607416666666666,11584.966666666667,-3.689,1.5561666666666667,-0.0038333333333333,-2.1366666666666667,-0.883,2.0514283333333334,67.165,89.33216666666665,88.5,335.35,120.0,259.0,70.0,5.0,25.0,61.0,61.0,327.69,828.1638333333334,500.0,42.67166666666666,42.678333333333335,1015.0,122.68166666666669,122.68166666666669,122.68166666666669,-0.0036388888888888,-0.2081666666666667,0.1725,-0.8853333333333334,-1.1013333333333335,-0.7066666666666667,60.9133
2022-03-15 08:00:00,33.0,2.0,60.607416666666666,11584.966666666667,-3.689,1.5561666666666667,-0.0038333333333333,-2.1366666666666667,-0.883,2.0514283333333334,67.165,89.33216666666665,88.5,335.35,120.0,259.0,70.0,5.0,25.0,61.0,61.0,327.69,828.1638333333334,500.0,42.67166666666666,42.678333333333335,1015.0,122.68166666666669,122.68166666666669,122.68166666666669,-0.0036388888888888,-0.2081666666666667,0.1725,-0.8853333333333334,-1.1013333333333335,-0.7066666666666667,60.9133
2022-03-15 09:00:00,33.0,2.0,60.607416666666666,11584.966666666667,-3.689,1.5561666666666667,-0.0038333333333333,-2.1366666666666667,-0.883,2.0514283333333334,67.165,89.33216666666665,88.5,335.35,120.0,259.0,70.0,5.0,25.0,61.0,61.0,327.69,828.1638333333334,500.0,42.67166666666666,42.678333333333335,1015.0,122.68166666666669,122.68166666666669,122.68166666666669,-0.0036388888888888,-0.2081666666666667,0.1725,-0.8853333333333334,-1.1013333333333335,-0.7066666666666667,60.9133
2022-03-15 10:00:00,33.0,2.0,60.607416666666666,11584.966666666667,-3.689,1.5561666666666667,-0.0038333333333333,-2.1366666666666667,-0.883,2.0514283333333334,67.165,89.33216666666665,88.5,335.35,120.0,259.0,70.0,5.0,25.0,61.0,61.0,327.69,828.1638333333334,500.0,42.67166666666666,42.678333333333335,1015.0,122.68166666666669,122.68166666666669,122.68166666666669,-0.0036388888888888,-0.2081666666666667,0.1725,-0.8853333333333334,-1.1013333333333335,-0.7066666666666667,60.9133
2022-03-15 11:00:00,33.0,2.0,60.607416666666666,11584.966666666667,-3.689,1.5561666666666667,-0.0038333333333333,-2.1366666666666667,-0.883,2.0514283333333334,67.165,89.33216666666665,88.5,335.35,120.0,259.0,70.0,5.0,25.0,61.0,61.0,327.69,828.1638333333334,500.0,42.67166666666666,42.678333333333335,1015.0,122.68166666666669,122.68166666666669,122.68166666666669,-0.0036388888888888,-0.2081666666666667,0.1725,-0.8853333333333334,-1.1013333333333335,-0.7066666666666667,60.9133
2022-03-15 12:00:00,33.0,2.0,60.607416666666666,11584.966666666667,-3.689,1.5561666666666667,-0.0038333333333333,-2.1366666666666667,-0.883,2.0514283333333334,67.165,89.33216666666665,88.5,335.35,120.0,259.0,70.0,5.0,25.0,61.0,61.0,327.69,828.1638333333334,500.0,42.67166666666666,42.678333333333335,1015.0,122.68166666666669,122.68166666666669,122.68166666666669,-0.0036388888888888,-0.2081666666666667,0.1725,-0.8853333333333334,-1.1013333333333335,-0.7066666666666667,60.9133
2022-03-15 13:00:00,33.0,2.0,60.607416666666666,11584.966666666667,-3.689,1.5561666666666667,-0.0038333333333333,-2.1366666666666667,-0.883,2.0514283333333334,67.165,89.33216666666665,88.5,335.35,120.0,259.0,70.0,5.0,25.0,61.0,61.0,327.69,828.1638333333334,500.0,42.67166666666666,42.678333333333335,1015.0,122.68166666666669,122.68166666666669,122.68166666666669,-0.0036388888888888,-0.2081666666666667,0.1725,-0.8853333333333334,-1.1013333333333335,-0.7066666666666667,60.9133
2022-03-15 14:00:00,33.0,2.0,60.607416666666666,11584.966666666667,-3.689,1.5561666666666667,-0.0038333333333333,-2.1366666666666667,-0.883,2.0514283333333334,67.165,89.33216666666665,88.5,335.35,120.0,259.0,70.0,5.0,25.0,61.0,61.0,327.69,828.1638333333334,500.0,42.67166666666666,42.678333333333335,1015.0,122.68166666666669,122.68166666666669,122.68166666666669,-0.0036388888888888,-0.2081666666666667,0.1725,-0.8853333333333334,-1.1013333333333335,-0.7066666666666667,60.9133
2022-03-15 15:00:00,33.0,2.0,60.607416666666666,11584.966666666667,-3.689,1.5561666666666667,-0.0038333333333333,-2.1366666666666667,-0.883,2.0514283333333334,67.165,89.33216666666665,88.5,335.35,120.0,259.0,70.0,5.0,25.0,61.0,61.0,327.69,828.1638333333334,500.0,42.67166666666666,42.678333333333335,1015.0,122.68166666666669,122.68166666666669,122.68166666666669,-0.0036388888888888,-0.2081666666666667,0.1725,-0.8853333333333334,-1.1013333333333335,-0.7066666666666667,60.9133
