Date Time,Estimated engine load(ems),matched_load,matched_date,deltas,TS_Pcomp,TS_Pscav,TS_Texh,TS_Ntc,TS_Pmax,TS_PR,TS_Ntc_Pscav,TS_Pcomp_Pscav,Ref_Pcomp,Ref_Pscav,Ref_Texh,Ref_Ntc,Ref_Pmax,Ref_PR,Ref_Ntc_Pscav,Ref_Pcomp_Pscav,InjSysFault,StaInjLate,StaInjEarly,ExhValvLeak,BloCombChabr,ExhValEarOpn,ExhValLatOpn,ExhValEarlClos,ExhValLatClos
2023-12-09 03:00:00,51.5422,51.57633333333333,2021-12-11 03:00:00,0.0341333333333295,63.71468,1.7666807,316.45786,11330.294,80.77963,20.736443,6480.885,34.824745,65.4750747680664,1.9885523319244385,313.8249816894531,11441.3447265625,80.54634094238281,15.34148120880127,5840.994140625,32.383323669433594,10.0,10.0,30.0,0.0,0.0,20.0,10.0,20.0,30.0
2023-12-09 04:00:00,50.953136,50.91153333333333,2022-05-06 14:00:00,0.0416026666666695,64.28052,1.654306,320.94498,11074.287,80.96719,20.920973,6465.1914,35.740486,60.38313293457031,1.60613214969635,305.9960632324219,10980.1875,81.1469955444336,29.16868019104004,6317.34033203125,34.925716400146484,30.0,30.0,20.0,0.0,0.0,40.0,30.0,50.0,40.0
2023-12-09 05:00:00,51.418926,51.57633333333333,2021-12-11 03:00:00,0.1574073333333316,64.1917,1.8393084,329.15082,11375.596,80.98206,20.833092,6382.767,35.93563,65.4750747680664,1.9885523319244385,313.8249816894531,11441.3447265625,80.54634094238281,15.34148120880127,5840.994140625,32.383323669433594,0.0,0.0,10.0,0.0,0.0,20.0,20.0,40.0,40.0
2023-12-09 06:00:00,51.3616,51.25066666666667,2021-12-11 09:00:00,0.1109333333333353,63.749104,1.8351876,321.5173,11193.602,80.91614,20.979565,6392.498,35.95849,66.59825897216797,2.02422308921814,315.8409423828125,11492.3134765625,81.09812927246094,15.131165504455566,5776.13427734375,32.14996719360352,0.0,0.0,10.0,0.0,0.0,20.0,20.0,40.0,40.0
2023-12-09 07:00:00,51.147137,51.25066666666667,2021-12-11 09:00:00,0.1035296666666667,65.12961,1.7790874,317.52158,11112.919,80.976616,20.854765,6428.1826,35.88521,66.59825897216797,2.02422308921814,315.8409423828125,11492.3134765625,81.09812927246094,15.131165504455566,5776.13427734375,32.14996719360352,0.0,0.0,20.0,0.0,0.0,10.0,10.0,30.0,30.0
2023-12-09 08:00:00,51.521397,51.57633333333333,2021-12-11 03:00:00,0.0549363333333303,64.581154,1.79066,316.97903,11145.704,80.98804,20.722605,6354.5894,35.42928,65.4750747680664,1.9885523319244385,313.8249816894531,11441.3447265625,80.54634094238281,15.34148120880127,5840.994140625,32.383323669433594,10.0,10.0,20.0,0.0,0.0,30.0,20.0,30.0,40.0
2023-12-09 09:00:00,50.98721,50.91153333333333,2022-05-06 14:00:00,0.0756766666666663,63.871784,1.7143594,322.65558,10941.615,80.8617,20.986073,6349.421,35.844173,60.38313293457031,1.60613214969635,305.9960632324219,10980.1875,81.1469955444336,29.16868019104004,6317.34033203125,34.925716400146484,30.0,30.0,20.0,0.0,0.0,40.0,30.0,50.0,40.0
2023-12-09 10:00:00,51.12469,51.25066666666667,2021-12-11 09:00:00,0.1259766666666664,62.963295,1.774155,322.4552,11120.568,80.96269,20.75855,6486.888,36.091213,66.59825897216797,2.02422308921814,315.8409423828125,11492.3134765625,81.09812927246094,15.131165504455566,5776.13427734375,32.14996719360352,0.0,0.0,20.0,0.0,0.0,10.0,10.0,30.0,30.0
2023-12-09 11:00:00,49.74854,49.84678333333333,2022-05-03 04:00:00,0.098243333333329,64.20956,1.8276359,313.9699,10867.545,80.75703,20.920454,6434.912,36.237175,61.19272232055664,1.7943036556243896,312.08074951171875,11200.373046875,79.59812927246094,21.65734100341797,6148.6904296875,33.64207458496094,20.0,20.0,20.0,10.0,10.0,50.0,20.0,40.0,40.0
2023-12-09 12:00:00,51.45369,51.57633333333333,2021-12-11 03:00:00,0.122643333333329,64.285324,1.7991208,326.30765,11060.791,80.82814,20.904556,6460.5947,35.694252,65.4750747680664,1.9885523319244385,313.8249816894531,11441.3447265625,80.54634094238281,15.34148120880127,5840.994140625,32.383323669433594,0.0,0.0,10.0,0.0,0.0,20.0,20.0,40.0,40.0
2023-12-09 13:00:00,51.008255,50.91153333333333,2022-05-06 14:00:00,0.0967216666666672,64.218994,1.7657182,325.33618,11033.713,80.81384,21.033264,6330.118,35.89789,60.38313293457031,1.60613214969635,305.9960632324219,10980.1875,81.1469955444336,29.16868019104004,6317.34033203125,34.925716400146484,30.0,30.0,20.0,0.0,0.0,40.0,30.0,50.0,40.0
2023-12-09 14:00:00,49.174374,48.90491666666667,2022-04-28 23:00:00,0.2694573333333281,63.932926,1.8145137,326.4045,11125.63,80.45621,21.01774,6507.5654,36.10707,60.75523376464844,1.838112950325012,304.909912109375,11204.1845703125,79.9920425415039,21.0457706451416,6105.0400390625,33.544002532958984,20.0,20.0,20.0,10.0,10.0,50.0,20.0,40.0,40.0
2023-12-09 15:00:00,50.551205,50.63661666666667,2022-04-23 22:00:00,0.0854116666666655,63.752926,1.7495112,317.6899,10701.157,80.8259,20.816319,6409.898,36.071087,62.39754486083984,1.9126982688903809,304.6575927734375,11292.6318359375,81.13239288330078,20.085739135742188,6104.28662109375,33.82997512817383,20.0,20.0,20.0,10.0,10.0,50.0,20.0,40.0,40.0
2023-12-09 16:00:00,49.796112,49.84678333333333,2022-05-03 04:00:00,0.0506713333333266,64.00708,1.739115,320.36798,10631.672,80.78285,21.01815,6465.45,36.0656,61.19272232055664,1.7943036556243896,312.08074951171875,11200.373046875,79.59812927246094,21.65734100341797,6148.6904296875,33.64207458496094,20.0,20.0,20.0,10.0,10.0,50.0,20.0,40.0,40.0
2023-12-09 17:00:00,50.248802,49.97251666666667,2022-04-20 06:00:00,0.2762853333333268,63.87733,1.7805964,319.9223,10932.682,80.88185,21.119135,6406.729,36.13105,63.44279098510742,1.9057233333587649,302.4145812988281,11260.87890625,80.82063293457031,18.048030853271484,6034.54541015625,33.30134963989258,20.0,20.0,30.0,0.0,0.0,40.0,20.0,40.0,50.0
2023-12-09 18:00:00,50.198006,49.97251666666667,2022-04-20 06:00:00,0.2254893333333285,65.1335,1.7976456,325.66586,10681.942,80.680214,21.017164,6549.9253,36.001526,63.44279098510742,1.9057233333587649,302.4145812988281,11260.87890625,80.82063293457031,18.048030853271484,6034.54541015625,33.30134963989258,10.0,10.0,20.0,0.0,0.0,30.0,20.0,30.0,40.0
2023-12-09 19:00:00,50.636093,50.63661666666667,2022-04-23 22:00:00,0.0005236666666661,65.06659,1.6606035,313.8733,10898.172,80.75159,20.730673,6580.0347,36.463,62.39754486083984,1.9126982688903809,304.6575927734375,11292.6318359375,81.13239288330078,20.085739135742188,6104.28662109375,33.82997512817383,20.0,20.0,30.0,10.0,10.0,40.0,10.0,30.0,30.0
2023-12-09 20:00:00,49.446747,49.479283333333335,2022-04-28 21:00:00,0.0325363333333328,64.67299,1.8056127,326.1393,10731.222,80.71904,20.990028,6562.7744,36.006462,61.31575393676758,1.8414376974105835,302.1851501464844,11197.146484375,80.07273864746094,20.81930160522461,6109.33154296875,33.385406494140625,20.0,20.0,20.0,10.0,10.0,50.0,20.0,40.0,40.0
2023-12-09 21:00:00,50.08252,49.97251666666667,2022-04-20 06:00:00,0.1100033333333314,63.747925,1.7393812,324.29858,10849.076,80.54876,21.053198,6633.185,36.365208,63.44279098510742,1.9057233333587649,302.4145812988281,11260.87890625,80.82063293457031,18.048030853271484,6034.54541015625,33.30134963989258,10.0,10.0,20.0,0.0,0.0,30.0,20.0,30.0,40.0
2023-12-09 22:00:00,50.75604,50.63661666666667,2022-04-23 22:00:00,0.1194233333333301,64.12633,1.778112,325.84406,10635.104,80.76017,20.961327,6428.3623,36.45478,62.39754486083984,1.9126982688903809,304.6575927734375,11292.6318359375,81.13239288330078,20.085739135742188,6104.28662109375,33.82997512817383,20.0,20.0,20.0,10.0,10.0,50.0,20.0,40.0,40.0
2023-12-09 23:00:00,49.300053,49.479283333333335,2022-04-28 21:00:00,0.1792303333333365,63.698822,1.7891147,316.72427,10681.514,80.32218,20.991081,6503.2754,36.83294,61.31575393676758,1.8414376974105835,302.1851501464844,11197.146484375,80.07273864746094,20.81930160522461,6109.33154296875,33.385406494140625,10.0,10.0,10.0,10.0,10.0,40.0,20.0,50.0,40.0
2023-12-10 00:00:00,50.430157,50.63661666666667,2022-04-23 22:00:00,0.2064596666666673,64.26088,1.6752892,323.24518,10631.778,80.498184,21.03491,6622.048,36.380047,62.39754486083984,1.9126982688903809,304.6575927734375,11292.6318359375,81.13239288330078,20.085739135742188,6104.28662109375,33.82997512817383,10.0,10.0,20.0,10.0,10.0,30.0,10.0,20.0,20.0
2023-12-10 01:00:00,48.75573,48.78366666666667,2021-11-30 18:00:00,0.0279366666666689,63.680103,1.6659421,326.25232,10797.336,80.372475,20.973675,6442.1387,36.10431,59.96217727661133,1.6352214813232422,311.5025634765625,10885.2744140625,78.99786376953125,20.670228958129883,6557.62646484375,35.95677185058594,20.0,20.0,20.0,10.0,10.0,50.0,20.0,40.0,40.0
2023-12-10 02:00:00,50.237103,49.97251666666667,2022-04-20 06:00:00,0.2645863333333267,63.24245,1.8066235,317.8471,10683.232,80.68533,20.61266,6506.922,36.528946,63.44279098510742,1.9057233333587649,302.4145812988281,11260.87890625,80.82063293457031,18.048030853271484,6034.544921875,33.30134963989258,20.0,20.0,20.0,10.0,10.0,50.0,20.0,40.0,40.0
2023-12-10 03:00:00,49.87798,49.84678333333333,2022-05-03 04:00:00,0.0311966666666734,65.052895,1.761263,323.9824,10637.07,80.72222,20.944792,6588.778,36.186035,61.192718505859375,1.7943036556243896,312.08074951171875,11200.373046875,79.59812927246094,21.65734100341797,6148.6904296875,33.6420783996582,20.0,20.0,20.0,10.0,10.0,50.0,20.0,40.0,40.0
2023-12-10 04:00:00,48.763844,48.78366666666667,2021-11-30 18:00:00,0.0198226666666698,63.423157,1.6771599,324.3222,10637.253,80.373795,21.072348,6536.956,36.00336,59.96217727661133,1.6352214813232422,311.5025634765625,10885.2744140625,78.99786376953125,20.670228958129883,6557.62646484375,35.95677185058594,20.0,20.0,20.0,10.0,10.0,50.0,20.0,40.0,40.0
2023-12-10 05:00:00,48.461456,48.46171666666667,2022-04-28 22:00:00,0.0002606666666693,62.137886,1.6718464,323.5995,10596.987,80.64857,20.568016,6540.8403,36.05514,60.57958984375,1.7922168970108032,306.0582580566406,11173.27734375,79.88259887695312,21.021970748901367,6140.19775390625,33.611167907714844,20.0,20.0,20.0,10.0,10.0,50.0,20.0,40.0,40.0
2023-12-10 06:00:00,49.273163,49.479283333333335,2022-04-28 21:00:00,0.2061203333333381,63.946915,1.7084565,321.53473,10618.101,80.186295,20.7695,6332.3765,36.294292,61.31575393676758,1.8414376974105835,302.1851501464844,11197.146484375,80.07273864746094,20.81930160522461,6109.33154296875,33.385406494140625,20.0,20.0,20.0,10.0,10.0,50.0,20.0,40.0,40.0
2023-12-10 07:00:00,50.68367,50.63661666666667,2022-04-23 22:00:00,0.0470533333333307,64.15921,1.7631886,325.14163,10620.13,80.36831,20.812654,6515.337,36.686028,62.39754486083984,1.9126982688903809,304.6575927734375,11292.6318359375,81.13239288330078,20.085739135742188,6104.28662109375,33.82997512817383,20.0,20.0,20.0,10.0,10.0,50.0,20.0,40.0,40.0
2023-12-10 08:00:00,49.873615,49.84678333333333,2022-05-03 04:00:00,0.0268316666666734,64.105194,1.8190925,323.92047,10656.981,80.621666,20.739677,6623.5483,36.130333,61.19272232055664,1.7943036556243896,312.08074951171875,11200.373046875,79.59812927246094,21.65734100341797,6148.6904296875,33.64207458496094,20.0,20.0,20.0,10.0,10.0,50.0,20.0,40.0,40.0
2023-12-10 09:00:00,49.105152,48.90491666666667,2022-04-28 23:00:00,0.2002353333333246,64.30763,1.6829071,320.44717,10635.52,80.5066,20.62945,6630.2095,36.390923,60.75523376464844,1.838112950325012,304.909912109375,11204.1845703125,79.9920425415039,21.0457706451416,6105.0400390625,33.544002532958984,10.0,10.0,10.0,10.0,10.0,40.0,20.0,30.0,30.0
2023-12-10 10:00:00,50.181488,49.97251666666667,2022-04-20 06:00:00,0.2089713333333307,64.60949,1.7731402,324.87662,10755.418,80.6047,21.127886,6544.8784,35.92866,63.44279098510742,1.9057233333587649,302.4145812988281,11260.87890625,80.82063293457031,18.048030853271484,6034.54541015625,33.30134963989258,10.0,10.0,20.0,0.0,0.0,30.0,20.0,30.0,40.0
2023-12-10 11:00:00,49.936317,49.97251666666667,2022-04-20 06:00:00,0.0361996666666684,62.85447,1.7417887,322.78903,10627.237,80.49799,20.84222,6346.108,36.031025,63.44279098510742,1.9057233333587649,302.4145812988281,11260.87890625,80.82063293457031,18.048030853271484,6034.54541015625,33.30134963989258,20.0,20.0,30.0,0.0,0.0,40.0,20.0,40.0,50.0
2023-12-10 12:00:00,50.015614,49.97251666666667,2022-04-20 06:00:00,0.0430973333333284,64.04454,1.6883733,322.63535,10634.209,80.385994,20.992159,6511.151,35.983624,63.44279098510742,1.9057233333587649,302.4145812988281,11260.87890625,80.82063293457031,18.048030853271484,6034.54541015625,33.30134963989258,20.0,20.0,40.0,0.0,0.0,30.0,10.0,30.0,40.0
2023-12-10 13:00:00,50.105824,49.97251666666667,2022-04-20 06:00:00,0.1333073333333274,64.93406,1.7625395,324.09164,10622.589,80.36651,21.017727,6572.7554,35.87255,63.44279098510742,1.9057233333587649,302.4145812988281,11260.87890625,80.82063293457031,18.048030853271484,6034.54541015625,33.30134963989258,10.0,10.0,20.0,0.0,0.0,30.0,20.0,30.0,40.0
2023-12-10 14:00:00,49.48169,49.479283333333335,2022-04-28 21:00:00,0.0024066666666655,63.11365,1.8063846,316.49957,10795.787,80.28049,20.911228,6582.477,36.27158,61.31575393676758,1.8414376974105835,302.1851501464844,11197.146484375,80.07273864746094,20.81930160522461,6109.33154296875,33.385406494140625,20.0,20.0,20.0,10.0,10.0,50.0,20.0,40.0,40.0
2023-12-10 15:00:00,50.30519,50.63661666666667,2022-04-23 22:00:00,0.3314266666666654,63.616245,1.701327,325.2901,10629.967,80.353615,20.870617,6388.537,36.20829,62.39754486083984,1.9126982688903809,304.6575927734375,11292.6318359375,81.13239288330078,20.085739135742188,6104.28662109375,33.82997512817383,20.0,20.0,30.0,10.0,10.0,40.0,10.0,30.0,30.0
2023-12-10 16:00:00,48.233494,48.169900000000005,2022-04-28 16:00:00,0.0635939999999948,64.45263,1.7788332,324.25674,10636.618,80.18651,20.973629,6559.57,36.380253,58.41835021972656,1.318152904510498,305.8345947265625,10441.5126953125,79.41368103027344,29.981298446655277,7068.6494140625,39.53390884399414,50.0,50.0,20.0,10.0,10.0,60.0,20.0,70.0,30.0
2023-12-10 17:00:00,49.634644,49.479283333333335,2022-04-28 21:00:00,0.1553606666666667,63.926064,1.7748288,326.1222,10774.313,80.37597,20.944714,6574.5312,36.243,61.31575393676758,1.8414376974105835,302.1851501464844,11197.146484375,80.07273864746094,20.81930160522461,6109.33154296875,33.385406494140625,20.0,20.0,20.0,10.0,10.0,50.0,20.0,40.0,40.0
2023-12-10 18:00:00,49.561985,49.479283333333335,2022-04-28 21:00:00,0.0827016666666651,64.0369,1.8004559,310.46585,10756.025,80.5712,20.754166,6435.8267,36.553207,61.31575393676758,1.8414376974105835,302.1851501464844,11197.146484375,80.07273864746094,20.81930160522461,6109.33154296875,33.385406494140625,20.0,20.0,20.0,10.0,10.0,50.0,20.0,40.0,40.0
2023-12-10 19:00:00,50.815624,50.91153333333333,2022-05-06 14:00:00,0.0959093333333314,64.48916,1.7497205,323.44653,10743.504,80.47272,20.86777,6359.325,35.783497,60.38313293457031,1.60613214969635,305.9960632324219,10980.1875,81.1469955444336,29.16868019104004,6317.34033203125,34.925716400146484,30.0,30.0,20.0,0.0,0.0,40.0,30.0,50.0,40.0
2023-12-10 20:00:00,49.96743,49.97251666666667,2022-04-20 06:00:00,0.0050866666666706,63.832127,1.790747,321.32828,10621.592,80.228134,21.04603,6555.6035,36.61312,63.44279098510742,1.9057233333587649,302.4145812988281,11260.87890625,80.82063293457031,18.048030853271484,6034.54541015625,33.30134963989258,10.0,10.0,20.0,0.0,0.0,30.0,20.0,30.0,40.0
2023-12-10 21:00:00,48.336914,48.3521,2022-04-28 20:00:00,0.0151859999999999,64.78234,1.7725632,317.91745,10644.029,80.484436,21.003689,6414.5327,36.210518,60.88784790039063,1.8154151439666748,301.3862609863281,11126.41796875,79.77180480957031,20.91212272644043,6178.82080078125,33.62143325805664,20.0,20.0,20.0,10.0,10.0,50.0,20.0,40.0,40.0
2023-12-10 22:00:00,50.711235,50.63661666666667,2022-04-23 22:00:00,0.0746183333333334,64.52599,1.7800727,321.64777,10722.464,80.33328,20.77999,6558.4116,36.5464,62.39754486083984,1.9126982688903809,304.6575927734375,11292.6318359375,81.13239288330078,20.085739135742188,6104.28662109375,33.82997512817383,20.0,20.0,20.0,10.0,10.0,50.0,20.0,40.0,40.0
2023-12-10 23:00:00,49.638725,49.479283333333335,2022-04-28 21:00:00,0.159441666666666,64.31896,1.7231238,323.29462,10617.588,80.49382,20.72439,6572.6777,35.995182,61.31575393676758,1.8414376974105835,302.1851501464844,11197.146484375,80.07273864746094,20.81930160522461,6109.33154296875,33.385406494140625,20.0,20.0,20.0,10.0,10.0,50.0,20.0,40.0,40.0
2023-12-11 00:00:00,50.328255,50.63661666666667,2022-04-23 22:00:00,0.30836166666667,63.557854,1.7445108,318.87106,10805.365,80.560394,20.931654,6601.5435,36.507847,62.39754486083984,1.9126982688903809,304.6575927734375,11292.6318359375,81.13239288330078,20.085739135742188,6104.28662109375,33.82997512817383,10.0,10.0,10.0,10.0,10.0,40.0,20.0,30.0,30.0
2023-12-11 01:00:00,50.275223,49.97251666666667,2022-04-20 06:00:00,0.3027063333333259,63.904037,1.7829652,323.6468,10810.367,80.28116,20.92665,6509.477,36.51062,63.44279098510742,1.9057233333587649,302.4145812988281,11260.87890625,80.82063293457031,18.048030853271484,6034.54541015625,33.30134963989258,20.0,20.0,30.0,0.0,0.0,40.0,20.0,40.0,50.0
2023-12-11 02:00:00,48.977295,48.90491666666667,2022-04-28 23:00:00,0.0723783333333258,63.482494,1.7194211,310.3382,10617.852,80.17873,21.036715,6531.9565,36.45357,60.75523376464844,1.838112950325012,304.909912109375,11204.1845703125,79.9920425415039,21.0457706451416,6105.0400390625,33.544002532958984,20.0,20.0,20.0,10.0,10.0,50.0,20.0,40.0,40.0
2023-12-11 03:00:00,50.612617,50.63661666666667,2022-04-23 22:00:00,0.0239996666666684,63.561665,1.7460598,319.43582,10620.858,80.255745,20.87161,6559.044,35.798923,62.39754486083984,1.9126982688903809,304.6575927734375,11292.6318359375,81.13239288330078,20.085739135742188,6104.28662109375,33.82997512817383,20.0,20.0,20.0,10.0,10.0,50.0,20.0,40.0,40.0
2023-12-11 04:00:00,49.289467,49.479283333333335,2022-04-28 21:00:00,0.1898163333333329,64.87194,1.7014964,322.4876,10639.858,80.16161,21.085688,6462.798,36.25526,61.31575393676758,1.8414376974105835,302.1851501464844,11197.146484375,80.07273864746094,20.81930160522461,6109.33154296875,33.385406494140625,20.0,20.0,20.0,10.0,10.0,50.0,20.0,40.0,40.0
2023-12-11 05:00:00,50.276768,49.97251666666667,2022-04-20 06:00:00,0.3042513333333261,65.001785,1.7882478,319.24237,10686.248,80.42017,21.005949,6308.9126,35.58827,63.44279098510742,1.9057233333587649,302.4145812988281,11260.87890625,80.82063293457031,18.048030853271484,6034.54541015625,33.30134963989258,20.0,20.0,30.0,0.0,0.0,40.0,20.0,40.0,50.0
2023-12-11 06:00:00,49.90684,49.84678333333333,2022-05-03 04:00:00,0.060056666666675,64.787384,1.803679,323.056,10683.143,80.221146,20.78432,6604.5796,36.56932,61.19272232055664,1.7943036556243896,312.08074951171875,11200.373046875,79.59812927246094,21.65734100341797,6148.6904296875,33.64207458496094,20.0,20.0,20.0,10.0,10.0,50.0,20.0,40.0,40.0
2023-12-11 07:00:00,49.512955,49.479283333333335,2022-04-28 21:00:00,0.0336716666666632,64.32349,1.6098115,323.95502,10619.614,80.430756,20.919664,6431.4507,36.54202,61.31575393676758,1.8414376974105835,302.1851501464844,11197.146484375,80.07273864746094,20.81930160522461,6109.33154296875,33.385406494140625,20.0,20.0,30.0,10.0,10.0,40.0,10.0,30.0,30.0
2023-12-11 08:00:00,50.39187,50.63661666666667,2022-04-23 22:00:00,0.2447466666666713,63.394203,1.7825606,319.60587,10774.318,80.04355,20.596037,6472.307,36.460518,62.39754486083984,1.9126982688903809,304.6575927734375,11292.6318359375,81.13239288330078,20.085739135742188,6104.28662109375,33.82997512817383,20.0,20.0,20.0,10.0,10.0,50.0,20.0,40.0,40.0
2023-12-11 09:00:00,50.21973,49.97251666666667,2022-04-20 06:00:00,0.2472133333333275,64.741776,1.7503681,322.12915,10628.381,80.53721,20.97846,6571.787,36.02526,63.44279098510742,1.9057233333587649,302.4145812988281,11260.87890625,80.82063293457031,18.048030853271484,6034.54541015625,33.30134963989258,10.0,10.0,20.0,0.0,0.0,30.0,20.0,30.0,40.0
2023-12-11 10:00:00,48.92115,48.90491666666667,2022-04-28 23:00:00,0.0162333333333251,63.55395,1.7651778,323.65402,10784.589,80.62417,20.62441,6496.691,35.64673,60.75523376464844,1.838112950325012,304.909912109375,11204.1845703125,79.9920425415039,21.04576873779297,6105.0400390625,33.544002532958984,20.0,20.0,20.0,10.0,10.0,50.0,20.0,40.0,40.0
2023-12-11 11:00:00,50.212288,49.97251666666667,2022-04-20 06:00:00,0.23977133333333,63.842777,1.6887891,317.70578,10717.137,80.42599,20.922089,6562.2046,36.367805,63.44279098510742,1.9057233333587649,302.4145812988281,11260.87890625,80.82063293457031,18.048030853271484,6034.544921875,33.30134963989258,10.0,10.0,30.0,0.0,0.0,20.0,10.0,20.0,30.0
2023-12-11 12:00:00,49.488514,49.479283333333335,2022-04-28 21:00:00,0.0092306666666672,62.538498,1.7364715,319.89996,10624.945,79.90179,21.096657,6651.3726,36.38591,61.31575393676758,1.8414376974105835,302.1851501464844,11197.146484375,80.07273864746094,20.81930160522461,6109.33154296875,33.385406494140625,10.0,10.0,10.0,10.0,10.0,40.0,20.0,30.0,30.0
2023-12-11 13:00:00,48.163593,48.169900000000005,2022-04-28 16:00:00,0.0063070000000067,63.961864,1.745342,321.42218,10627.974,80.55201,20.796581,6584.065,36.700516,58.41835021972656,1.318152904510498,305.8345947265625,10441.5126953125,79.41368103027344,29.981298446655277,7068.6494140625,39.53390884399414,50.0,50.0,20.0,10.0,10.0,60.0,20.0,70.0,30.0
2023-12-11 14:00:00,49.61084,49.479283333333335,2022-04-28 21:00:00,0.1315566666666683,64.67226,1.7849865,323.66827,10766.131,80.405106,20.835192,6575.6562,35.991352,61.31575393676758,1.8414376974105835,302.1851501464844,11197.146484375,80.07273864746094,20.81930160522461,6109.33154296875,33.385406494140625,20.0,20.0,20.0,10.0,10.0,50.0,20.0,40.0,40.0
2023-12-11 15:00:00,50.00293,49.97251666666667,2022-04-20 06:00:00,0.0304133333333282,64.56209,1.7362585,319.0813,10624.491,80.18568,20.645845,6558.9146,36.19566,63.44279098510742,1.9057233333587649,302.4145812988281,11260.87890625,80.82063293457031,18.048030853271484,6034.54541015625,33.30134963989258,10.0,10.0,10.0,10.0,10.0,40.0,20.0,30.0,30.0
2023-12-11 16:00:00,49.393513,49.479283333333335,2022-04-28 21:00:00,0.0857703333333361,61.751118,1.7746359,318.47485,10649.901,80.28953,20.566181,6637.3687,36.12649,61.31575393676758,1.8414376974105835,302.1851501464844,11197.146484375,80.07273864746094,20.81930160522461,6109.33154296875,33.385406494140625,10.0,10.0,10.0,10.0,10.0,40.0,20.0,30.0,30.0
2023-12-11 17:00:00,49.67632,49.84678333333333,2022-05-03 04:00:00,0.1704633333333305,64.93135,1.7853703,321.8478,10718.137,80.374695,20.705011,6548.089,36.48113,61.19272232055664,1.7943036556243896,312.08074951171875,11200.373046875,79.59812927246094,21.65734100341797,6148.6904296875,33.64207458496094,20.0,20.0,20.0,10.0,10.0,50.0,20.0,40.0,40.0
2023-12-11 18:00:00,49.94499,49.97251666666667,2022-04-20 06:00:00,0.0275266666666738,63.056297,1.7433375,316.236,10643.76,80.01311,20.946115,6360.575,35.8638,63.44279098510742,1.9057233333587649,302.4145812988281,11260.87890625,80.82063293457031,18.048030853271484,6034.54541015625,33.30134963989258,20.0,20.0,30.0,0.0,0.0,40.0,20.0,40.0,50.0
2023-12-11 19:00:00,50.434105,50.63661666666667,2022-04-23 22:00:00,0.2025116666666662,63.816933,1.7333732,321.87445,10767.897,80.116745,20.917301,6533.251,36.49307,62.39754486083984,1.9126982688903809,304.6575927734375,11292.6318359375,81.13239288330078,20.085739135742188,6104.28662109375,33.82997512817383,20.0,20.0,20.0,10.0,10.0,50.0,20.0,40.0,40.0
2023-12-11 20:00:00,49.455418,49.479283333333335,2022-04-28 21:00:00,0.0238653333333331,64.41132,1.7266244,320.54282,10633.705,80.60791,20.982868,6617.5493,36.18614,61.31575393676758,1.8414376974105835,302.1851501464844,11197.146484375,80.07273864746094,20.81930160522461,6109.33154296875,33.385406494140625,10.0,10.0,10.0,10.0,10.0,40.0,20.0,30.0,30.0
2023-12-11 21:00:00,49.984993,49.97251666666667,2022-04-20 06:00:00,0.0124763333333319,64.52569,1.7002618,310.16217,10637.772,80.454575,21.044352,6542.748,36.682194,63.44279098510742,1.9057233333587649,302.4145812988281,11260.87890625,80.82063293457031,18.048030853271484,6034.54541015625,33.30134963989258,0.0,0.0,20.0,0.0,0.0,10.0,10.0,30.0,30.0
2023-12-11 22:00:00,49.696888,49.84678333333333,2022-05-03 04:00:00,0.1498953333333261,63.595932,1.7476381,323.64368,10614.362,80.29003,20.903748,6531.661,36.39641,61.19272232055664,1.7943036556243896,312.08074951171875,11200.373046875,79.59812927246094,21.65734100341797,6148.6904296875,33.64207458496094,20.0,20.0,20.0,10.0,10.0,50.0,20.0,40.0,40.0
2023-12-11 23:00:00,48.70829,48.718,2021-11-30 11:00:00,0.0097100000000054,64.913345,1.761365,317.22565,10738.378,80.37307,20.95426,6599.658,36.53857,59.70796203613281,1.6133716106414795,316.78839111328125,10854.4814453125,78.9235610961914,21.088600158691406,6653.24072265625,36.3981819152832,30.0,30.0,20.0,10.0,10.0,80.0,20.0,70.0,40.0
2023-12-12 00:00:00,48.61168,48.63808333333333,2021-11-30 17:00:00,0.0264033333333273,64.19569,1.6104836,323.3604,10642.5,80.62702,20.959763,6612.8613,36.493156,59.99861145019531,1.6291794776916504,312.15435791015625,10893.2900390625,79.03205871582031,20.673343658447266,6560.82763671875,35.930992126464844,20.0,20.0,20.0,10.0,10.0,50.0,20.0,40.0,40.0
2023-12-12 01:00:00,49.88634,49.84678333333333,2022-05-03 04:00:00,0.0395566666666695,63.110508,1.7652451,309.6724,10673.218,79.82479,20.983107,6522.63,35.937748,61.19272232055664,1.7943036556243896,312.08074951171875,11200.373046875,79.59812927246094,21.65734100341797,6148.6904296875,33.64207458496094,20.0,20.0,20.0,10.0,10.0,50.0,20.0,40.0,40.0
2023-12-12 02:00:00,49.269753,49.479283333333335,2022-04-28 21:00:00,0.2095303333333333,64.154205,1.726854,325.78024,10726.635,80.03901,20.850708,6539.337,36.47971,61.31575393676758,1.8414376974105835,302.1851501464844,11197.146484375,80.07273864746094,20.81930160522461,6109.33154296875,33.385406494140625,20.0,20.0,20.0,10.0,10.0,50.0,20.0,40.0,40.0
